"CUSTOMER_ID","TRANSACTION_DATE","TICKER","SHARE_AMOUNT","TRADE_PRICE","TOTAL_TRADE_AMOUNT","ACCOUNT_TYPE_NAME","TRANSACTION_CATEGORY"
25666,"2024-05-10 00:00:00.000","SF2050",4.16,208.77,867.93,"401k","401k Contribution"
25667,"2024-05-10 00:00:00.000","SF2045",2.24,202.04,452.98,"401k","401k Contribution"
25668,"2024-05-10 00:00:00.000","SF2055",2.93,216.58,633.55,"401k","401k Contribution"
25669,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25671,"2024-05-10 00:00:00.000","SF2060",1.39,223.24,309.25,"401k","401k Contribution"
25673,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25674,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25675,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25677,"2024-05-10 00:00:00.000","SF2035",3.38,172.16,582.69,"401k","401k Contribution"
25678,"2024-05-10 00:00:00.000","SF2050",2.47,208.77,515.04,"401k","401k Contribution"
25679,"2024-05-10 00:00:00.000","SF2060",0.51,223.24,114.20,"401k","401k Contribution"
25681,"2024-05-10 00:00:00.000","SF2050",1.45,208.77,302.86,"401k","401k Contribution"
25682,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25683,"2024-05-10 00:00:00.000","SF2055",1.11,216.58,239.85,"401k","401k Contribution"
25684,"2024-05-10 00:00:00.000","SF2055",1.30,216.58,280.89,"401k","401k Contribution"
25686,"2024-05-10 00:00:00.000","SF2035",4.69,172.16,806.80,"401k","401k Contribution"
25687,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25688,"2024-05-10 00:00:00.000","SF2060",0.67,223.24,148.82,"401k","401k Contribution"
25689,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25690,"2024-05-10 00:00:00.000","SF2030",3.86,153.30,591.66,"401k","401k Contribution"
25691,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25692,"2024-05-10 00:00:00.000","SF2055",1.73,216.58,375.41,"401k","401k Contribution"
25693,"2024-05-10 00:00:00.000","SF2060",0.76,223.24,168.62,"401k","401k Contribution"
25694,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25695,"2024-05-10 00:00:00.000","SF2060",1.11,223.24,248.47,"401k","401k Contribution"
25696,"2024-05-10 00:00:00.000","SF2060",1.13,223.24,253.00,"401k","401k Contribution"
25697,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25698,"2024-05-10 00:00:00.000","SF2045",4.25,202.04,859.45,"401k","401k Contribution"
25700,"2024-05-10 00:00:00.000","SF2045",1.67,202.04,336.76,"401k","401k Contribution"
25701,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25702,"2024-05-10 00:00:00.000","SF2055",3.08,216.58,666.41,"401k","401k Contribution"
25703,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25704,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25705,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25706,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
25707,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25708,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25709,"2024-05-10 00:00:00.000","SF2045",4.55,202.04,919.00,"401k","401k Contribution"
25710,"2024-05-10 00:00:00.000","SF2055",1.60,216.58,345.82,"401k","401k Contribution"
25713,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25714,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25715,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25716,"2024-05-10 00:00:00.000","SF2045",1.10,202.04,222.58,"401k","401k Contribution"
25717,"2024-05-10 00:00:00.000","SF2045",2.09,202.04,421.94,"401k","401k Contribution"
25718,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25720,"2024-05-10 00:00:00.000","SF2040",4.76,187.50,892.77,"401k","401k Contribution"
25721,"2024-05-10 00:00:00.000","SF2045",4.41,202.04,891.09,"401k","401k Contribution"
25722,"2024-05-10 00:00:00.000","SF2050",2.57,208.77,536.79,"401k","401k Contribution"
25723,"2024-05-10 00:00:00.000","SF2050",2.35,208.77,490.14,"401k","401k Contribution"
25724,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25725,"2024-05-10 00:00:00.000","SF2055",0.77,216.58,167.74,"401k","401k Contribution"
25726,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25728,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25730,"2024-05-10 00:00:00.000","SF2050",4.24,208.77,886.21,"401k","401k Contribution"
25731,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25732,"2024-05-10 00:00:00.000","SF2055",1.67,216.58,361.07,"401k","401k Contribution"
25733,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25734,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25736,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25739,"2024-05-10 00:00:00.000","SF2045",3.27,202.04,660.76,"401k","401k Contribution"
25740,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25741,"2024-05-10 00:00:00.000","SF2060",0.55,223.24,122.10,"401k","401k Contribution"
25742,"2024-05-10 00:00:00.000","SF2065",0.35,223.24,77.66,"401k","401k Contribution"
25743,"2024-05-10 00:00:00.000","SF2060",1.50,223.24,335.18,"401k","401k Contribution"
25744,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25745,"2024-05-10 00:00:00.000","SF2060",0.86,223.24,191.82,"401k","401k Contribution"
25746,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25747,"2024-05-10 00:00:00.000","SF2035",2.90,172.16,499.92,"401k","401k Contribution"
25749,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25751,"2024-05-10 00:00:00.000","SF2040",4.65,187.50,872.42,"401k","401k Contribution"
25752,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25754,"2024-05-10 00:00:00.000","SF2050",3.92,208.77,818.63,"401k","401k Contribution"
25755,"2024-05-10 00:00:00.000","SF2035",4.10,172.16,706.46,"401k","401k Contribution"
25756,"2024-05-10 00:00:00.000","SF2060",1.19,223.24,266.19,"401k","401k Contribution"
25757,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25760,"2024-05-10 00:00:00.000","SF2045",2.05,202.04,414.79,"401k","401k Contribution"
25761,"2024-05-10 00:00:00.000","SF2035",2.78,172.16,478.46,"401k","401k Contribution"
25762,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25763,"2024-05-10 00:00:00.000","SF2050",1.83,208.77,382.03,"401k","401k Contribution"
25764,"2024-05-10 00:00:00.000","SF2050",3.06,208.77,638.45,"401k","401k Contribution"
25765,"2024-05-10 00:00:00.000","SF2060",0.52,223.24,116.63,"401k","401k Contribution"
25767,"2024-05-10 00:00:00.000","SF2050",1.90,208.77,395.93,"401k","401k Contribution"
25768,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25769,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25770,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25771,"2024-05-10 00:00:00.000","SF2060",1.39,223.24,310.25,"401k","401k Contribution"
25772,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25773,"2024-05-10 00:00:00.000","SF2050",2.47,208.77,515.85,"401k","401k Contribution"
25774,"2024-05-10 00:00:00.000","SF2045",2.75,202.04,555.68,"401k","401k Contribution"
25775,"2024-05-10 00:00:00.000","SF2050",2.85,208.77,595.91,"401k","401k Contribution"
25776,"2024-05-10 00:00:00.000","SF2060",0.66,223.24,147.16,"401k","401k Contribution"
25777,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
25778,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25779,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25780,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25781,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25784,"2024-05-10 00:00:00.000","SF2065",1.28,223.24,285.30,"401k","401k Contribution"
25785,"2024-05-10 00:00:00.000","SF2050",1.63,208.77,340.13,"401k","401k Contribution"
25786,"2024-05-10 00:00:00.000","SF2065",0.26,223.24,57.49,"401k","401k Contribution"
25787,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25788,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25789,"2024-05-10 00:00:00.000","SF2060",1.77,223.24,395.34,"401k","401k Contribution"
25790,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25791,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25793,"2024-05-10 00:00:00.000","SF2055",1.83,216.58,396.36,"401k","401k Contribution"
25794,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25795,"2024-05-10 00:00:00.000","SF2065",1.44,223.24,321.25,"401k","401k Contribution"
25796,"2024-05-10 00:00:00.000","SF2050",2.35,208.77,489.85,"401k","401k Contribution"
25797,"2024-05-10 00:00:00.000","SF2050",3.48,208.77,725.92,"401k","401k Contribution"
25798,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25799,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25800,"2024-05-10 00:00:00.000","SF2050",1.32,208.77,276.23,"401k","401k Contribution"
25801,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25802,"2024-05-10 00:00:00.000","SF2060",0.90,223.24,201.68,"401k","401k Contribution"
25803,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25804,"2024-05-10 00:00:00.000","SF2045",1.85,202.04,374.58,"401k","401k Contribution"
25805,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25806,"2024-05-10 00:00:00.000","SF2055",1.09,216.58,236.99,"401k","401k Contribution"
25807,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25809,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25810,"2024-05-10 00:00:00.000","SF2050",1.46,208.77,305.02,"401k","401k Contribution"
25812,"2024-05-10 00:00:00.000","SF2055",2.95,216.58,639.87,"401k","401k Contribution"
25813,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25814,"2024-05-10 00:00:00.000","SF2050",0.93,208.77,195.04,"401k","401k Contribution"
25815,"2024-05-10 00:00:00.000","SF2060",0.46,223.24,102.85,"401k","401k Contribution"
25816,"2024-05-10 00:00:00.000","SF2060",1.00,223.24,223.71,"401k","401k Contribution"
25817,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25819,"2024-05-10 00:00:00.000","SF2060",1.54,223.24,342.79,"401k","401k Contribution"
25820,"2024-05-10 00:00:00.000","SF2050",1.41,208.77,295.27,"401k","401k Contribution"
25821,"2024-05-10 00:00:00.000","SF2060",1.10,223.24,246.59,"401k","401k Contribution"
25823,"2024-05-10 00:00:00.000","SF2040",4.35,187.50,816.31,"401k","401k Contribution"
25824,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25826,"2024-05-10 00:00:00.000","SF2055",1.02,216.58,221.69,"401k","401k Contribution"
25827,"2024-05-10 00:00:00.000","SF2050",2.32,208.77,484.73,"401k","401k Contribution"
25828,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25829,"2024-05-10 00:00:00.000","SF2045",3.28,202.04,662.89,"401k","401k Contribution"
25832,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25833,"2024-05-10 00:00:00.000","SF2045",4.73,202.04,956.11,"401k","401k Contribution"
25834,"2024-05-10 00:00:00.000","SF2050",2.85,208.77,595.50,"401k","401k Contribution"
25835,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25836,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25839,"2024-05-10 00:00:00.000","SF2055",1.23,216.58,267.12,"401k","401k Contribution"
25840,"2024-05-10 00:00:00.000","SF2035",5.44,172.16,936.54,"401k","401k Contribution"
25841,"2024-05-10 00:00:00.000","SF2060",1.07,223.24,239.65,"401k","401k Contribution"
25842,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25843,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25844,"2024-05-10 00:00:00.000","SF2055",1.12,216.58,241.69,"401k","401k Contribution"
25846,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25847,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25848,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
25849,"2024-05-10 00:00:00.000","SF2045",2.11,202.04,425.94,"401k","401k Contribution"
25850,"2024-05-10 00:00:00.000","SF2055",1.04,216.58,224.74,"401k","401k Contribution"
25851,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25853,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25854,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25855,"2024-05-10 00:00:00.000","SF2050",1.80,208.77,375.95,"401k","401k Contribution"
25857,"2024-05-10 00:00:00.000","SF2060",0.90,223.24,199.85,"401k","401k Contribution"
25859,"2024-05-10 00:00:00.000","SF2045",4.63,202.04,936.28,"401k","401k Contribution"
25860,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25861,"2024-05-10 00:00:00.000","SF2055",0.92,216.58,199.26,"401k","401k Contribution"
25862,"2024-05-10 00:00:00.000","SF2060",0.44,223.24,98.11,"401k","401k Contribution"
25863,"2024-05-10 00:00:00.000","SF2060",1.07,223.24,239.92,"401k","401k Contribution"
25865,"2024-05-10 00:00:00.000","SF2050",1.54,208.77,321.01,"401k","401k Contribution"
25867,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25868,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25869,"2024-05-10 00:00:00.000","SF2055",3.55,216.58,768.24,"401k","401k Contribution"
25871,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25872,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25873,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25874,"2024-05-10 00:00:00.000","SF2060",0.86,223.24,192.57,"401k","401k Contribution"
25875,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25876,"2024-05-10 00:00:00.000","SF2025",7.11,135.31,961.54,"401k","401k Contribution"
25877,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25878,"2024-05-10 00:00:00.000","SF2060",0.72,223.24,161.84,"401k","401k Contribution"
25881,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25883,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25884,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25885,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25886,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25887,"2024-05-10 00:00:00.000","SF2060",0.83,223.24,185.61,"401k","401k Contribution"
25888,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25889,"2024-05-10 00:00:00.000","SF2055",1.52,216.58,328.24,"401k","401k Contribution"
25890,"2024-05-10 00:00:00.000","SF2060",0.65,223.24,145.44,"401k","401k Contribution"
25892,"2024-05-10 00:00:00.000","SF2050",1.33,208.77,278.63,"401k","401k Contribution"
25893,"2024-05-10 00:00:00.000","SF2060",1.06,223.24,235.66,"401k","401k Contribution"
25894,"2024-05-10 00:00:00.000","SF2060",1.36,223.24,303.84,"401k","401k Contribution"
25895,"2024-05-10 00:00:00.000","SF2055",1.66,216.58,359.95,"401k","401k Contribution"
25896,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25897,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25898,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25901,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25902,"2024-05-10 00:00:00.000","SF2045",2.48,202.04,500.66,"401k","401k Contribution"
25903,"2024-05-10 00:00:00.000","SF2055",0.58,216.58,126.32,"401k","401k Contribution"
25904,"2024-05-10 00:00:00.000","SF2060",1.11,223.24,247.42,"401k","401k Contribution"
25907,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25908,"2024-05-10 00:00:00.000","SF2055",3.37,216.58,729.53,"401k","401k Contribution"
25909,"2024-05-10 00:00:00.000","SF2060",1.23,223.24,274.66,"401k","401k Contribution"
25910,"2024-05-10 00:00:00.000","SF2060",1.22,223.24,271.30,"401k","401k Contribution"
25911,"2024-05-10 00:00:00.000","SF2055",1.73,216.58,375.43,"401k","401k Contribution"
25912,"2024-05-10 00:00:00.000","SF2045",2.47,202.04,498.92,"401k","401k Contribution"
25914,"2024-05-10 00:00:00.000","SF2060",1.16,223.24,257.86,"401k","401k Contribution"
25915,"2024-05-10 00:00:00.000","SF2055",1.66,216.58,359.62,"401k","401k Contribution"
25916,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25918,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25919,"2024-05-10 00:00:00.000","SF2050",3.98,208.77,830.10,"401k","401k Contribution"
25920,"2024-05-10 00:00:00.000","SF2060",0.97,223.24,215.85,"401k","401k Contribution"
25921,"2024-05-10 00:00:00.000","SF2055",1.62,216.58,351.29,"401k","401k Contribution"
25922,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25924,"2024-05-10 00:00:00.000","SF2050",3.88,208.77,810.07,"401k","401k Contribution"
25925,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25926,"2024-05-10 00:00:00.000","SF2050",1.44,208.77,301.21,"401k","401k Contribution"
25928,"2024-05-10 00:00:00.000","SF2055",0.58,216.58,125.41,"401k","401k Contribution"
25929,"2024-05-10 00:00:00.000","SF2055",2.64,216.58,572.30,"401k","401k Contribution"
25930,"2024-05-10 00:00:00.000","SF2055",4.44,216.58,961.54,"401k","401k Contribution"
25932,"2024-05-10 00:00:00.000","SF2045",3.37,202.04,681.29,"401k","401k Contribution"
25933,"2024-05-10 00:00:00.000","SF2050",2.73,208.77,569.00,"401k","401k Contribution"
25935,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25937,"2024-05-10 00:00:00.000","SF2045",1.66,202.04,335.07,"401k","401k Contribution"
25938,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25939,"2024-05-10 00:00:00.000","SF2050",4.03,208.77,841.43,"401k","401k Contribution"
25941,"2024-05-10 00:00:00.000","SF2050",1.95,208.77,406.61,"401k","401k Contribution"
25942,"2024-05-10 00:00:00.000","SF2055",1.68,216.58,364.66,"401k","401k Contribution"
25943,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25944,"2024-05-10 00:00:00.000","SF2060",1.41,223.24,315.20,"401k","401k Contribution"
25945,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25946,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25947,"2024-05-10 00:00:00.000","SF2045",2.78,202.04,561.24,"401k","401k Contribution"
25948,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25949,"2024-05-10 00:00:00.000","SF2045",3.43,202.04,693.97,"401k","401k Contribution"
25950,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25952,"2024-05-10 00:00:00.000","SF2065",0.45,223.24,100.47,"401k","401k Contribution"
25953,"2024-05-10 00:00:00.000","SF2060",1.03,223.24,230.86,"401k","401k Contribution"
25954,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25955,"2024-05-10 00:00:00.000","SF2060",0.96,223.24,214.97,"401k","401k Contribution"
25956,"2024-05-10 00:00:00.000","SF2045",1.50,202.04,302.19,"401k","401k Contribution"
25957,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25958,"2024-05-10 00:00:00.000","SF2050",2.10,208.77,438.78,"401k","401k Contribution"
25959,"2024-05-10 00:00:00.000","SF2045",3.67,202.04,740.53,"401k","401k Contribution"
25960,"2024-05-10 00:00:00.000","SF2060",0.99,223.24,222.09,"401k","401k Contribution"
25961,"2024-05-10 00:00:00.000","SF2055",0.92,216.58,199.99,"401k","401k Contribution"
25962,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25963,"2024-05-10 00:00:00.000","SF2060",1.05,223.24,234.49,"401k","401k Contribution"
25964,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25965,"2024-05-10 00:00:00.000","SF2040",4.46,187.50,835.56,"401k","401k Contribution"
25966,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25967,"2024-05-10 00:00:00.000","SF2045",2.34,202.04,472.58,"401k","401k Contribution"
25968,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25969,"2024-05-10 00:00:00.000","SF2060",0.46,223.24,103.61,"401k","401k Contribution"
25970,"2024-05-10 00:00:00.000","SF2045",3.58,202.04,724.26,"401k","401k Contribution"
25971,"2024-05-10 00:00:00.000","SF2055",1.44,216.58,312.42,"401k","401k Contribution"
25973,"2024-05-10 00:00:00.000","SF2055",1.04,216.58,225.89,"401k","401k Contribution"
25974,"2024-05-10 00:00:00.000","SF2065",0.32,223.24,71.19,"401k","401k Contribution"
25975,"2024-05-10 00:00:00.000","SF2045",2.04,202.04,412.33,"401k","401k Contribution"
25976,"2024-05-10 00:00:00.000","SF2045",3.00,202.04,605.66,"401k","401k Contribution"
25977,"2024-05-10 00:00:00.000","SF2050",1.24,208.77,258.65,"401k","401k Contribution"
25980,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25981,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
25982,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25983,"2024-05-10 00:00:00.000","SF2030",6.27,153.30,961.54,"401k","401k Contribution"
25984,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
25986,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25987,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25988,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25989,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
25991,"2024-05-10 00:00:00.000","SF2045",4.66,202.04,942.09,"401k","401k Contribution"
25994,"2024-05-10 00:00:00.000","SF2050",1.34,208.77,280.63,"401k","401k Contribution"
25995,"2024-05-10 00:00:00.000","SF2050",2.43,208.77,506.48,"401k","401k Contribution"
25996,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
25997,"2024-05-10 00:00:00.000","SF2040",5.02,187.50,940.86,"401k","401k Contribution"
26000,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
26001,"2024-05-10 00:00:00.000","SF2035",2.41,172.16,415.26,"401k","401k Contribution"
26002,"2024-05-10 00:00:00.000","SF2045",4.42,202.04,893.95,"401k","401k Contribution"
26004,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
26005,"2024-05-10 00:00:00.000","SF2050",3.29,208.77,687.85,"401k","401k Contribution"
26007,"2024-05-10 00:00:00.000","SF2060",0.76,223.24,170.17,"401k","401k Contribution"
26008,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
26010,"2024-05-10 00:00:00.000","SF2055",1.79,216.58,386.78,"401k","401k Contribution"
26011,"2024-05-10 00:00:00.000","SF2060",0.60,223.24,134.71,"401k","401k Contribution"
26013,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
26014,"2024-05-10 00:00:00.000","SF2040",3.70,187.50,693.57,"401k","401k Contribution"
26015,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
26017,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
26018,"2024-05-10 00:00:00.000","SF2060",0.87,223.24,194.96,"401k","401k Contribution"
26020,"2024-05-10 00:00:00.000","SF2035",5.59,172.16,961.54,"401k","401k Contribution"
26021,"2024-05-10 00:00:00.000","SF2045",4.76,202.04,961.54,"401k","401k Contribution"
26022,"2024-05-10 00:00:00.000","SF2040",4.58,187.50,858.88,"401k","401k Contribution"
26023,"2024-05-10 00:00:00.000","SF2050",4.61,208.77,961.54,"401k","401k Contribution"
26026,"2024-05-10 00:00:00.000","SF2040",5.13,187.50,961.54,"401k","401k Contribution"
26027,"2024-05-10 00:00:00.000","SF2050",4.50,208.77,939.95,"401k","401k Contribution"
