"CUSTOMER_ID","ADVISOR_ID"
24232,71
3634,71
3324,71
38044,71
11457,71
2346,71
10645,71
17375,71
28503,71
1962,71
34020,71
47743,71
6737,71
13031,71
24122,71
13169,71
5630,71
39995,71
31128,71
40129,71
11711,71
44618,71
21152,71
36911,71
49550,71
13714,71
12515,71
15266,71
4115,71
2025,71
33003,71
34724,71
37725,71
17379,71
6787,71
36376,71
27594,71
13311,71
35575,71
36533,71
34911,71
607,71
16807,71
30247,71
8811,72
8233,72
20408,72
32110,72
16380,72
31023,72
11109,72
20166,72
46402,72
3858,72
48275,72
37801,72
34342,72
2211,72
27484,72
766,72
27392,72
6734,72
22234,72
4338,72
19392,72
23525,72
25707,72
25960,72
28611,72
21634,72
36571,72
42161,72
210,72
7055,72
23074,72
7770,72
36631,72
35862,72
43190,72
44150,72
15190,72
16777,72
41494,72
36534,72
47949,72
27989,72
28570,72
4033,72
37978,72
31786,72
24557,72
41079,72
6665,72
13662,72
1272,72
924,72
7150,72
15028,72
24908,72
43773,72
1357,72
19087,72
8685,72
24668,72
7511,72
30335,72
34109,72
28800,72
26872,72
28731,72
10782,72
24963,72
45311,72
42533,72
1999,72
38358,72
40156,72
50,72
8933,72
45665,73
32429,73
29318,73
32176,73
17190,73
43102,73
18395,73
20629,73
2576,73
28990,73
27925,73
42143,73
4803,73
40860,73
32782,73
14829,73
37913,73
8687,73
21482,73
4631,73
30286,73
21626,73
26530,73
43342,73
48152,73
43818,73
24259,73
24040,73
31421,73
27278,73
45314,73
9019,73
29008,73
6119,73
27697,73
9722,73
4055,73
29195,73
49070,73
4390,73
24470,73
5052,73
16438,73
40350,73
11859,73
8127,73
47746,73
21087,73
16956,73
19221,73
40721,73
42054,73
35872,73
48981,73
23332,73
2742,73
17933,73
42846,73
7446,73
40817,73
40076,73
14858,73
11907,73
28841,73
20546,73
4663,73
11810,73
49337,73
39199,73
13612,73
42121,73
30721,73
21254,73
18249,73
10108,73
26417,74
8031,74
28925,74
6359,74
40169,74
49810,74
15068,74
48077,74
19098,74
27760,74
38870,74
17829,74
33085,74
18929,74
26918,74
12044,74
1587,74
31822,74
21034,74
7193,74
42855,74
23998,74
30090,74
38524,74
32489,74
13921,74
14769,74
13277,74
48161,74
31626,74
10362,74
25147,74
25254,74
20435,74
38198,74
25727,74
6019,74
2014,74
42283,74
5070,74
46308,74
48843,74
46172,74
19041,74
40777,74
28490,74
532,74
22317,74
41271,74
21337,74
47866,74
34199,74
14804,74
18779,74
33107,74
49975,74
30910,74
15981,74
29995,74
32162,74
16115,74
20360,74
47139,74
6882,74
27222,74
31663,74
5559,74
19235,74
35306,74
18658,74
43267,74
36944,74
8802,74
3375,74
22783,74
22297,75
1689,75
43960,75
12489,75
15986,75
548,75
38860,75
29927,75
44131,75
651,75
20423,75
19158,75
38070,75
11166,75
45887,75
14696,75
17161,75
23489,75
15566,75
4954,75
12280,75
12892,75
39883,75
14876,75
7733,75
15714,75
17941,75
9514,75
88,75
11789,75
282,75
24304,75
40148,75
38619,75
31406,75
38910,75
43623,75
12691,75
22890,75
32713,75
32148,75
5315,75
44890,75
22651,75
40550,75
35718,75
5609,75
37197,75
7137,75
46426,75
35494,75
34481,75
49227,75
44135,75
1547,75
20364,75
22370,75
19920,75
14248,75
21425,75
31748,75
15520,75
45571,75
49502,75
14200,75
32352,75
9115,75
43903,75
19654,75
30038,75
29545,75
1550,75
38030,75
384,75
4875,75
3725,76
49300,76
1195,76
22619,76
23088,76
26666,76
34722,76
43914,76
45059,76
43587,76
20753,76
31163,76
22654,76
36497,76
47935,76
31970,76
15963,76
1905,76
25356,76
47938,76
47096,76
45839,76
14793,76
2837,76
38949,76
16726,76
46354,76
1001,76
8072,76
12749,76
39680,76
5123,76
3094,76
15745,76
30337,76
14836,76
14119,76
37599,76
41572,76
40812,76
16136,76
41060,76
5084,76
38439,76
33972,76
17720,76
13955,76
8004,76
3349,76
12429,76
30012,76
8231,76
44726,76
9013,76
28667,76
29741,76
35988,76
28248,76
25747,76
15487,76
13106,76
2963,76
7420,76
46819,76
6135,76
14918,76
34055,76
8798,76
19798,76
12083,76
5656,76
49564,76
9334,76
32012,76
9931,76
12281,77
49286,77
29956,77
9666,77
38399,77
41532,77
23241,77
23167,77
15492,77
1463,77
7435,77
43326,77
31891,77
25793,77
29597,77
43073,77
18072,77
9253,77
23159,77
9765,77
11644,77
27197,77
943,77
14073,77
15380,77
18110,77
10996,77
18997,77
35655,77
43879,77
47422,77
12305,77
12794,77
1888,77
37577,77
36216,77
18028,77
21901,77
15534,77
17116,77
6973,77
13915,77
27059,77
43652,77
8055,77
2876,77
24203,77
11013,77
48538,77
16985,77
25976,77
8165,77
44003,77
42542,77
46320,77
8512,77
29411,77
4476,77
44911,77
29913,77
23057,77
43295,77
25272,77
31,77
12205,77
49691,77
35582,77
48527,77
24230,77
47865,77
37686,77
24680,77
37113,77
27267,77
11107,77
20975,78
11925,78
5793,78
23398,78
6427,78
11368,78
42731,78
31210,78
41412,78
12371,78
38875,78
36030,78
43796,78
27186,78
43752,78
16963,78
16973,78
43043,78
25527,78
14310,78
9171,78
35354,78
19614,78
38200,78
34164,78
45318,78
47871,78
28592,78
12167,78
25228,78
34348,78
29014,78
27775,78
45101,78
43821,78
15465,78
44743,78
48961,78
43617,78
12578,78
14009,78
11682,78
43385,78
45347,78
29109,78
17519,78
2571,78
41124,78
33802,78
5401,78
3603,78
13767,78
36380,78
20351,78
11477,78
6202,78
10967,78
16781,78
48497,78
43340,78
31356,78
47286,78
1381,78
49192,78
13874,78
32083,78
3512,78
11252,78
25350,78
33176,78
43082,78
24354,78
29914,78
18918,78
21756,78
726,79
49656,79
40764,79
6663,79
26124,79
28039,79
30417,79
12191,79
21470,79
14563,79
15957,79
1919,79
6891,79
23516,79
3818,79
23260,79
33559,79
42916,79
28024,79
8728,79
44032,79
17371,79
3154,79
2013,79
18502,79
2001,79
18774,79
3036,79
30411,79
34902,79
36820,79
1911,79
33741,79
19525,79
44092,79
8766,79
25484,79
14135,79
15381,79
29573,79
17583,79
22319,79
3336,79
18666,79
10669,79
351,79
296,79
11690,79
19549,79
2885,79
22976,79
3553,79
26926,79
49116,79
21851,79
47994,79
18142,79
20025,79
1675,79
37398,79
15211,79
3133,79
8422,79
40821,79
26623,79
29908,79
13053,79
6328,79
25933,79
44254,79
1279,79
13072,79
16556,79
17176,79
1481,79
18196,80
19707,80
41798,80
28405,80
39392,80
32650,80
48748,80
3830,80
15500,80
14301,80
21882,80
30667,80
44687,80
35256,80
21033,80
30770,80
17468,80
47224,80
14089,80
40942,80
17614,80
10682,80
37589,80
25249,80
33005,80
32682,80
11227,80
17054,80
39466,80
1533,80
35856,80
6437,80
44130,80
32347,80
4439,80
24765,80
35200,80
18752,80
43090,80
3241,80
25699,80
48747,80
41316,80
40270,80
20002,80
36112,80
1206,80
36476,80
32507,80
30521,80
41557,80
44986,80
28756,80
837,80
1522,80
26073,80
3938,80
18576,80
19275,80
6483,80
1791,80
11428,80
15030,80
41696,80
11793,80
2966,80
24941,80
44798,80
48019,80
29532,80
40466,80
29862,80
3493,80
22330,80
27669,80
29837,81
33386,81
15640,81
5646,81
21504,81
10110,81
16386,81
13641,81
14449,81
38418,81
43918,81
48082,81
18430,81
5064,81
6186,81
36135,81
47816,81
34773,81
23523,81
25649,81
33625,81
7280,81
33316,81
49018,81
38752,81
30136,81
33198,81
15285,81
27821,81
46211,81
25487,81
32478,81
26779,81
15490,81
8752,81
14668,81
4472,81
26664,81
46961,81
33270,81
43115,81
35578,81
19457,81
31800,81
41232,81
43635,81
46725,81
949,81
22781,81
22956,81
44836,81
28364,81
6659,81
39179,81
5232,81
42989,81
22614,81
38827,81
47500,81
25465,81
44566,81
12125,81
6710,81
37947,81
41411,81
29206,81
7265,81
16143,81
12056,81
20098,81
38700,81
46600,81
42921,81
28281,81
24931,81
7041,82
3413,82
3606,82
11900,82
3552,82
22849,82
15358,82
27943,82
34517,82
44905,82
34263,82
35019,82
30067,82
11203,82
32777,82
31016,82
33669,82
36896,82
17457,82
36645,82
25184,82
22876,82
13237,82
28661,82
23612,82
2808,82
19896,82
10084,82
1453,82
8504,82
6549,82
34865,82
41771,82
36699,82
11063,82
3767,82
4878,82
35335,82
36008,82
974,82
43337,82
12141,82
3779,82
46295,82
22142,82
24029,82
27726,82
20037,82
24611,82
12005,82
24363,82
8311,82
16282,82
19301,82
3949,82
1278,82
41419,82
21098,82
5620,82
628,82
8017,82
24868,82
4921,82
7561,82
9750,82
20644,82
46150,82
39996,82
37710,82
37506,82
32781,82
9473,82
18675,82
22805,82
23588,82
1636,83
24966,83
5741,83
2419,83
3844,83
21473,83
36531,83
6881,83
27173,83
32843,83
44671,83
3445,83
3283,83
21945,83
17268,83
43884,83
13307,83
19347,83
35065,83
23263,83
40109,83
27913,83
19916,83
37330,83
33093,83
37358,83
2864,83
29108,83
1186,83
18311,83
4677,83
40471,83
23877,83
40549,83
22149,83
5592,83
26512,83
5340,83
40839,83
45471,83
42716,83
38927,83
33889,83
37574,83
45884,83
21329,83
24505,83
40439,83
10159,83
10435,83
37031,83
43675,83
10708,83
41017,83
46431,83
1127,83
27272,83
25908,83
21003,83
9807,83
8115,83
9411,83
29957,83
13679,83
17080,83
3710,83
43331,83
20961,83
2153,83
17195,83
49893,83
45252,83
4859,83
14328,83
22346,83
12015,84
5424,84
4032,84
39144,84
24159,84
4930,84
2204,84
15057,84
31898,84
7995,84
13841,84
3970,84
17978,84
48800,84
39982,84
21338,84
43486,84
44971,84
15578,84
31528,84
40733,84
32446,84
27895,84
6496,84
32632,84
17686,84
24992,84
5135,84
39518,84
43320,84
14186,84
2464,84
38240,84
26628,84
11526,84
15050,84
13073,84
13,84
39057,84
47889,84
16981,84
10882,84
2653,84
58,84
2498,84
9141,84
9395,84
16342,84
14534,84
7308,84
28986,84
23468,84
44531,84
47749,84
5241,84
21334,84
47289,84
5377,84
12435,84
32858,84
42620,84
42276,84
39059,84
12104,84
3677,84
5749,84
12529,84
29883,84
34795,84
44159,84
17864,84
7243,84
9234,84
24812,84
37790,84
28828,85
15287,85
7365,85
18587,85
14100,85
16929,85
31114,85
17347,85
1475,85
8786,85
7682,85
14237,85
24980,85
35332,85
11226,85
29900,85
24530,85
5982,85
34975,85
38758,85
5031,85
35534,85
47942,85
8258,85
24481,85
22473,85
22594,85
44478,85
8081,85
577,85
15739,85
7149,85
33165,85
32133,85
25759,85
26214,85
17575,85
17273,85
2161,85
41992,85
17188,85
37300,85
8932,85
27320,85
11433,85
44084,85
25061,85
29237,85
19602,85
24279,85
12530,85
12746,85
9134,85
41170,85
27757,85
40988,85
36390,85
17834,85
31564,85
34765,85
30092,85
43316,85
10371,85
11691,85
8613,85
35440,85
25905,85
1395,85
49640,85
41794,85
9529,85
47027,85
11223,85
23397,85
2434,85
32416,86
6731,86
28932,86
8069,86
13629,86
45156,86
34879,86
13538,86
45937,86
5970,86
2376,86
49669,86
20129,86
24547,86
33314,86
16288,86
4644,86
26117,86
15306,86
9762,86
43522,86
40715,86
4177,86
13278,86
5815,86
19225,86
36290,86
15041,86
40506,86
24132,86
35299,86
10040,86
7205,86
25845,86
21681,86
48218,86
17399,86
39398,86
34839,86
36524,86
29421,86
1646,86
44475,86
45039,86
29973,86
2751,86
19052,86
16989,86
26915,86
13424,86
29289,86
42180,86
24217,86
12035,86
1882,86
42453,86
6336,86
31295,86
32707,86
25776,86
35831,86
9249,86
6963,86
7541,86
40483,86
46057,86
1561,86
22609,86
20749,86
35606,86
27512,86
34292,86
48761,86
22375,86
41356,86
48910,87
40601,87
34728,87
15324,87
24723,87
22490,87
27233,87
30044,87
20642,87
25983,87
42923,87
31311,87
30984,87
36717,87
849,87
48105,87
46892,87
1655,87
40391,87
23423,87
40899,87
30386,87
17076,87
12193,87
24287,87
10130,87
44968,87
39363,87
49676,87
34685,87
36448,87
35426,87
34678,87
44375,87
41894,87
32482,87
31507,87
3647,87
47244,87
2513,87
43138,87
8167,87
12472,87
15235,87
21889,87
9476,87
35128,87
44810,87
20507,87
18849,87
28838,87
36158,87
42851,87
31948,87
19649,87
2773,87
26672,87
34608,87
48190,87
47123,87
38941,87
2632,87
49933,87
49421,87
6813,87
20499,87
11486,87
34847,87
9267,87
36257,87
17058,87
15339,87
15144,87
40218,87
14984,87
3219,88
33824,88
36780,88
41146,88
33724,88
32780,88
34422,88
1752,88
44109,88
45074,88
5881,88
41650,88
5209,88
762,88
2219,88
10671,88
5831,88
48061,88
27510,88
37245,88
47809,88
42971,88
5645,88
47132,88
22676,88
37078,88
3996,88
22809,88
1238,88
42555,88
44720,88
23005,88
39394,88
3899,88
38481,88
45165,88
5359,88
18931,88
40130,88
20778,88
14240,88
3195,88
22112,88
7044,88
15645,88
32474,88
26637,88
22950,88
14120,88
36973,88
36125,88
23989,88
225,88
47878,88
5735,88
20826,88
29616,88
1545,88
10336,88
20505,88
2016,88
28815,88
24433,88
45606,88
17590,88
46363,88
6735,88
48456,88
14501,88
16510,88
26964,88
26780,88
4949,88
3095,88
17493,88
24048,89
18283,89
21564,89
48776,89
37295,89
5269,89
16870,89
27706,89
21440,89
32535,89
18164,89
8030,89
13155,89
36253,89
49424,89
43725,89
33012,89
10414,89
40589,89
6993,89
1609,89
31382,89
30097,89
32778,89
21659,89
36250,89
18500,89
32222,89
28620,89
1565,89
12184,89
16351,89
29844,89
17407,89
21385,89
33237,89
25802,89
18697,89
44284,89
31250,89
10761,89
36182,89
38772,89
13303,89
38837,89
7708,89
32116,89
6738,89
27551,89
32406,89
47669,89
27360,89
41785,89
1828,89
13046,89
3974,89
17294,89
3768,89
7240,89
31516,89
16300,89
16549,89
21222,89
4387,89
47936,89
31756,89
14412,89
8281,89
864,89
14819,89
8496,89
45866,89
8455,89
13301,89
36789,89
1274,90
19159,90
49465,90
23759,90
13963,90
10249,90
36728,90
33300,90
42346,90
30329,90
12780,90
6990,90
8652,90
40341,90
5597,90
146,90
26295,90
36323,90
10771,90
6652,90
4738,90
1965,90
9321,90
46841,90
10210,90
8963,90
31095,90
37900,90
4911,90
3223,90
9524,90
22269,90
1812,90
29934,90
28520,90
34139,90
8457,90
43547,90
35305,90
23132,90
41306,90
34462,90
13096,90
18910,90
41782,90
15056,90
12945,90
24873,90
26153,90
25718,90
43445,90
33055,90
15162,90
32900,90
46313,90
17591,90
48305,90
39356,90
21386,90
40751,90
781,90
20762,90
2113,90
12048,90
5661,90
30223,90
15794,90
18454,90
21377,90
12532,90
39339,90
336,90
27316,90
10601,90
23898,90
3492,91
12977,91
26436,91
21514,91
34580,91
46324,91
32450,91
26760,91
36503,91
14445,91
41508,91
30940,91
38845,91
11400,91
20951,91
20039,91
41192,91
36027,91
5590,91
46332,91
5922,91
37558,91
37022,91
44614,91
1566,91
42959,91
43898,91
7027,91
15443,91
13221,91
14072,91
33371,91
22373,91
14613,91
36288,91
32198,91
43240,91
37516,91
46358,91
8836,91
9767,91
47252,91
45632,91
5643,91
37544,91
43158,91
10799,91
22140,91
10501,91
22938,91
40940,91
18498,91
16753,91
13324,91
979,91
28955,91
22211,91
7001,91
26352,91
10537,91
47704,91
978,91
19706,91
2650,91
11871,91
16035,91
25251,91
37168,91
26443,91
47503,91
31878,91
12882,91
36625,91
19869,91
35603,91
178,92
26279,92
6585,92
37232,92
34669,92
3455,92
45874,92
1837,92
25783,92
6986,92
338,92
18450,92
30178,92
7852,92
45595,92
36419,92
18503,92
39695,92
22930,92
38799,92
8528,92
16140,92
20141,92
21599,92
22445,92
42939,92
11420,92
25856,92
27919,92
47860,92
31872,92
48375,92
26007,92
36923,92
28745,92
8872,92
45881,92
43813,92
40230,92
31012,92
21214,92
45011,92
47975,92
27031,92
11864,92
23380,92
17619,92
5206,92
27679,92
13100,92
46649,92
15367,92
10161,92
18728,92
42125,92
20856,92
41566,92
22969,92
29733,92
6824,92
44291,92
46943,92
32305,92
41120,92
16203,92
42611,92
4975,92
46745,92
35576,92
16327,92
8118,92
37364,92
5940,92
47020,92
40849,92
44460,93
13821,93
48451,93
24558,93
23875,93
24649,93
40803,93
44904,93
15210,93
40061,93
10524,93
34426,93
17744,93
48322,93
47940,93
11186,93
19874,93
47470,93
11198,93
27869,93
43393,93
42092,93
2667,93
41748,93
37012,93
42911,93
39202,93
42539,93
29026,93
29214,93
14688,93
37332,93
21089,93
40011,93
20962,93
31602,93
12553,93
41007,93
44612,93
14451,93
6657,93
31567,93
16445,93
38926,93
29212,93
3584,93
35279,93
17144,93
49802,93
47247,93
4305,93
16214,93
35312,93
29644,93
8568,93
20337,93
3986,93
44267,93
45823,93
42859,93
2123,93
45510,93
248,93
40766,93
41627,93
49054,93
9383,93
25358,93
43929,93
25084,93
43245,93
17210,93
47210,93
15703,93
39601,93
32591,94
7614,94
9347,94
10127,94
13788,94
34161,94
30819,94
48297,94
17652,94
17449,94
4370,94
19829,94
4182,94
13595,94
8163,94
45545,94
27321,94
1162,94
49096,94
25867,94
21944,94
6149,94
36720,94
906,94
46077,94
45801,94
8939,94
30719,94
21893,94
10156,94
30130,94
29253,94
49489,94
25321,94
20338,94
39496,94
4132,94
16121,94
22850,94
43117,94
5265,94
32304,94
24662,94
2073,94
14211,94
16133,94
29329,94
32706,94
1056,94
28968,94
27905,94
19000,94
952,94
46635,94
39527,94
25666,94
41323,94
158,94
10737,94
18084,94
430,94
23342,94
32119,94
40434,94
36140,94
25122,94
26458,94
48890,94
24211,94
8660,94
34436,94
12042,94
27680,94
13785,94
10021,94
11088,95
30108,95
33968,95
1997,95
19329,95
22565,95
12967,95
30298,95
8656,95
5572,95
40727,95
18842,95
5722,95
40758,95
8260,95
14851,95
33967,95
54,95
30388,95
21364,95
40228,95
25451,95
13541,95
24717,95
49770,95
29553,95
31587,95
4523,95
42262,95
1142,95
38719,95
17832,95
33190,95
41394,95
1175,95
22345,95
48999,95
34600,95
27140,95
25612,95
11128,95
4980,95
42628,95
8038,95
25398,95
7038,95
5707,95
28647,95
26655,95
4366,95
23694,95
9156,95
24581,95
36903,95
11249,95
49501,95
42290,95
14329,95
18224,95
19641,95
36841,95
18014,95
41863,95
8823,95
32639,95
44355,95
17778,95
11290,95
7971,95
37084,95
1622,95
12920,95
14994,95
25836,95
2848,95
40484,96
25708,96
25427,96
17207,96
16007,96
18770,96
37575,96
30680,96
27955,96
60,96
40098,96
28367,96
36389,96
34633,96
7358,96
39271,96
47162,96
38415,96
43998,96
25024,96
31375,96
33993,96
34688,96
9955,96
6491,96
41277,96
10250,96
23328,96
36177,96
34745,96
6597,96
46069,96
37082,96
27690,96
41330,96
745,96
45831,96
21122,96
33843,96
5628,96
27180,96
36071,96
1572,96
16911,96
2205,96
30699,96
26103,96
11851,96
48649,96
39383,96
43279,96
37669,96
18304,96
26,96
9574,96
24091,96
45962,96
48697,96
2395,96
34703,96
12196,96
26253,96
14771,96
26565,96
34785,96
48345,96
46139,96
14231,96
12447,96
6365,96
39555,96
39708,96
8646,96
38955,96
42992,96
45207,97
11386,97
23937,97
19116,97
8090,97
27843,97
4608,97
3489,97
17719,97
37252,97
46671,97
15814,97
49547,97
41358,97
21865,97
24952,97
18031,97
36974,97
23574,97
27884,97
45763,97
19984,97
10962,97
34538,97
38055,97
23034,97
29009,97
3325,97
29676,97
45623,97
23211,97
28078,97
46599,97
13177,97
42658,97
31540,97
39837,97
565,97
222,97
1876,97
10545,97
26769,97
26726,97
6858,97
20591,97
6996,97
21567,97
21541,97
23109,97
27990,97
4357,97
29330,97
22778,97
1144,97
30205,97
30856,97
34926,97
43036,97
47382,97
41581,97
48655,97
30551,97
34661,97
38548,97
21164,97
39529,97
27440,97
43031,97
43257,97
34662,97
10610,97
49908,97
5081,97
14911,97
39993,97
2079,98
21811,98
9847,98
39330,98
378,98
13480,98
2518,98
20391,98
8045,98
8220,98
39968,98
49259,98
13636,98
24021,98
37833,98
38231,98
8703,98
23089,98
13868,98
45617,98
37891,98
46850,98
24202,98
28147,98
45300,98
11318,98
39513,98
9226,98
23315,98
42604,98
982,98
43816,98
277,98
2008,98
28766,98
18859,98
10454,98
28393,98
16388,98
415,98
29425,98
20419,98
34774,98
46989,98
34646,98
42417,98
608,98
48321,98
16467,98
42854,98
40673,98
31093,98
8491,98
41166,98
31104,98
41949,98
45235,98
40830,98
10864,98
27358,98
10306,98
49129,98
2221,98
24281,98
2327,98
3208,98
46714,98
7488,98
34155,98
14194,98
26502,98
11660,98
46013,98
10149,98
31639,98
37266,99
4066,99
36283,99
30084,99
49758,99
43345,99
10672,99
7791,99
9534,99
7772,99
12743,99
37328,99
34249,99
6736,99
13769,99
12092,99
16147,99
45978,99
35261,99
25788,99
9213,99
31115,99
14856,99
14900,99
22333,99
49243,99
16769,99
40552,99
16349,99
32153,99
30849,99
13853,99
43825,99
38332,99
41137,99
16423,99
17021,99
38436,99
1632,99
40024,99
7604,99
25760,99
33284,99
20403,99
23451,99
16787,99
19187,99
5218,99
45141,99
32762,99
16529,99
35985,99
35470,99
3014,99
2313,99
48075,99
5830,99
19799,99
37597,99
8355,99
33841,99
33811,99
37953,99
43505,99
3712,99
23116,99
801,99
12952,99
28160,99
26602,99
42299,99
29023,99
8415,99
34896,99
4138,99
19877,100
45416,100
1485,100
22561,100
40794,100
19139,100
19410,100
40795,100
5958,100
35521,100
25345,100
2712,100
44779,100
30412,100
17430,100
6383,100
6469,100
2162,100
5786,100
4888,100
26092,100
10281,100
7165,100
6758,100
18492,100
29782,100
20862,100
36170,100
32689,100
2032,100
4515,100
31931,100
27379,100
20428,100
49124,100
20909,100
21404,100
39355,100
8391,100
6471,100
48810,100
26898,100
1688,100
45070,100
10044,100
43907,100
15508,100
29937,100
14587,100
8381,100
17154,100
16401,100
34354,100
12602,100
39153,100
21871,100
41084,100
45995,100
2991,100
5813,100
13729,100
2111,100
28608,100
22030,100
41475,100
9391,100
8695,100
8209,100
30214,100
21249,100
12134,100
22593,100
32909,100
34794,100
15105,100
46325,101
48373,101
35387,101
45649,101
10235,101
26447,101
40288,101
35959,101
4238,101
25093,101
33462,101
49458,101
45756,101
35769,101
34647,101
1321,101
5478,101
22321,101
43365,101
20261,101
1394,101
1433,101
4981,101
5744,101
11268,101
2514,101
33500,101
26885,101
42357,101
42469,101
34338,101
1667,101
15449,101
17261,101
48055,101
17818,101
3676,101
11943,101
8044,101
37233,101
30958,101
32260,101
41556,101
43531,101
15829,101
15447,101
30621,101
35589,101
12268,101
45192,101
35538,101
17970,101
46419,101
44573,101
19313,101
18919,101
45702,101
2364,101
2088,101
7819,101
29207,101
167,101
42219,101
1246,101
22912,101
12348,101
19776,101
26853,101
8984,101
18665,101
35374,101
4817,101
49792,101
9478,101
17682,101
34004,101
17170,101
22450,101
676,101
28012,101
38826,101
1800,101
3608,101
24041,101
17428,101
25938,101
33181,101
49468,101
7579,101
2731,101
39875,101
1825,101
2597,101
1521,101
41285,101
38801,101
12859,101
43786,101
18833,101
14735,101
6554,101
22661,101
4427,101
29708,101
9561,101
909,101
24618,101
44316,101
7360,101
35740,101
32621,101
33236,101
6189,101
5442,101
10120,101
38565,101
32127,101
43715,101
10024,101
30019,101
11082,101
26788,101
15400,101
48226,101
21315,101
19233,101
23986,101
40851,101
44273,101
39759,101
13170,101
16331,101
41962,101
7096,101
30803,101
20593,101
32884,101
43921,101
3273,101
32977,101
38450,101
28853,101
19659,101
16417,101
14583,101
2045,101
1170,101
36038,101
534,101
23952,101
3237,101
5726,101
36132,101
7194,101
15011,101
15482,101
44598,101
16481,101
45943,101
24698,101
18649,101
47438,101
21099,101
47163,101
30737,101
43005,101
44096,101
17739,101
48504,101
21560,101
33940,101
33002,101
1877,101
13163,101
41066,101
13737,101
47513,101
1259,101
27112,101
15767,101
32855,101
27591,101
26754,101
18376,101
24757,101
47238,101
48896,101
26759,101
5738,101
14322,101
39189,101
10053,101
24882,101
44774,101
46477,101
16987,101
13587,101
33880,101
20375,101
10516,101
1402,101
41200,101
24239,101
14923,101
19532,101
22962,101
45674,101
29500,101
22780,101
47982,101
29866,101
34237,101
30113,101
14810,101
42986,101
6610,101
40769,101
19513,101
2562,101
2290,101
2425,101
16317,101
48179,101
16982,101
23774,101
15417,101
48070,101
45790,101
9205,101
29522,101
21995,101
15224,101
28064,101
18226,101
1391,101
20223,101
20416,101
49841,101
17892,101
42732,101
41584,101
23291,101
4922,101
7931,101
13998,101
11453,101
46960,101
42037,101
45877,101
11952,101
9010,101
32382,101
33604,101
35899,101
30839,101
38952,101
43109,101
39234,101
8554,101
37389,101
28733,101
35546,101
35198,101
35229,101
40397,101
27245,101
48840,101
49903,101
17296,101
42421,101
40411,101
48547,101
40649,101
27852,101
36171,101
23778,101
25242,101
13101,101
40176,101
40269,101
44723,101
35757,101
5376,101
7596,101
8818,102
3354,102
15650,102
39541,102
12539,102
6404,102
21664,102
33373,102
2303,102
25229,102
44872,102
49399,102
8707,102
27534,102
41622,102
12971,102
10975,102
10380,102
46484,102
35271,102
4049,102
7495,102
25181,102
47833,102
28359,102
18403,102
35553,102
43166,102
31387,102
40089,102
27051,102
2795,102
27790,102
43084,102
25384,102
11639,102
2799,102
25876,102
14031,102
9351,102
34665,102
18242,102
33501,102
39310,102
6169,102
24528,102
25608,102
11625,102
24057,102
24821,102
29748,102
9182,102
1551,102
14824,102
47483,102
32,102
37823,102
7331,102
11510,102
41654,102
5902,102
17992,102
42739,102
3282,102
35879,102
9651,102
5365,102
46078,102
42440,102
951,102
45996,102
28788,102
36914,102
28656,102
36352,102
45999,102
14192,102
12220,102
28310,102
956,102
28305,102
7322,102
43205,102
17913,102
26361,102
25893,102
26199,102
45898,102
6860,102
12064,102
44714,102
20145,102
24853,102
23791,102
25629,102
41772,102
41366,102
16397,102
19289,102
24671,102
6943,102
32185,102
31670,102
33554,102
20231,102
29322,102
26466,102
47800,102
49565,102
13309,102
21603,102
18846,102
28309,102
18167,102
23452,102
41569,102
32286,102
11312,102
37528,102
30280,102
18266,102
24635,102
46175,102
28736,102
36285,102
22899,102
11916,102
38379,102
27303,102
19469,102
27782,102
44593,102
5939,102
2691,102
34328,102
26201,102
27016,102
10070,102
7932,102
46455,102
35952,102
17311,102
7094,102
16809,102
27861,102
30595,102
12047,102
8828,102
41780,102
33553,102
45981,102
13799,102
30652,102
24477,102
35738,102
372,102
27569,102
33097,102
44552,102
29967,102
8655,102
18653,102
45638,102
20170,102
14489,102
10261,102
1878,102
37615,102
22380,102
8638,102
42028,102
26281,102
5485,102
31076,102
35623,102
8269,102
14226,102
15965,102
35391,102
16176,102
37041,102
6334,102
11991,102
25949,102
27338,102
8334,102
11398,102
4630,102
20411,102
2749,102
13141,102
14608,102
7953,102
19933,102
24959,102
32926,102
16319,102
39931,102
30351,102
27521,102
29856,102
15519,102
11556,102
44392,102
16321,102
46742,102
40038,102
42428,102
17471,102
3444,102
41924,102
24086,102
32298,102
30941,102
11681,102
5257,102
34777,102
6911,102
15275,102
9621,102
32760,102
43595,102
36372,102
1724,102
9167,102
34,102
8194,102
34449,102
41891,102
37492,102
26019,102
8913,102
23258,102
8225,102
40470,102
46840,102
2972,102
27116,102
38685,102
10931,102
24165,102
4080,102
45708,102
17660,102
13994,102
15660,102
44655,102
10898,102
42477,102
29143,102
16116,102
22336,102
15766,102
37948,102
24560,102
16156,102
5673,102
31040,102
41987,102
27626,102
24077,102
35217,102
19252,102
20800,102
26307,102
16774,102
23069,102
32457,102
45783,102
2647,102
49257,102
17108,102
42088,102
13563,102
32771,102
27165,102
1937,102
23914,102
15759,102
17479,102
30745,102
19581,102
2824,102
29512,102
25017,103
13860,103
41852,103
43697,103
24984,103
33295,103
14993,103
25234,103
6421,103
21826,103
4667,103
48841,103
28080,103
39976,103
9491,103
38629,103
10913,103
43182,103
14374,103
7363,103
