"CUSTOMER_ID","PORTFOLIO_ID","START_DATE","END_DATE","ACTIVE"
12429,2,"1990-08-30","\N",true
12434,1,"1993-08-29","\N",true
12435,11,"2018-08-23","\N",true
12442,1,"2020-08-22","\N",true
12447,13,"2021-10-09","\N",true
12462,11,"2003-08-27","\N",true
12472,1,"2014-10-24","\N",true
12484,6,"2022-08-22","\N",true
12489,3,"2022-08-22","\N",true
12490,6,"2006-08-26","\N",true
12502,3,"2012-08-24","\N",true
12505,1,"2020-11-12","\N",true
12506,8,"2017-08-23","\N",true
12515,4,"2013-08-24","\N",true
12525,8,"2009-08-25","\N",true
12529,1,"2021-11-10","\N",true
12530,2,"2006-10-10","\N",true
12532,8,"2024-08-21","\N",true
12553,1,"2007-08-26","\N",true
12562,12,"2007-08-26","\N",true
12570,4,"2018-08-23","\N",true
12574,0,"2013-08-24","\N",true
12578,0,"1992-08-29","\N",true
12580,1,"2014-08-24","\N",true
12595,8,"2025-08-21","\N",true
12602,3,"2022-08-22","\N",true
12605,11,"2015-08-24","\N",true
12611,1,"2006-08-26","\N",true
12630,10,"2014-11-15","\N",true
12656,9,"2002-08-27","\N",true
12672,4,"2025-08-21","\N",true
12676,11,"2013-11-18","\N",true
12681,1,"2019-08-23","\N",true
12683,0,"2014-08-24","\N",true
12691,9,"2014-08-24","\N",true
12694,14,"2024-08-21","\N",true
12696,11,"1997-08-28","\N",true
12705,1,"2003-10-09","\N",true
12716,10,"2015-08-24","\N",true
12729,1,"2023-09-30","\N",true
12742,3,"2025-08-21","\N",true
12743,8,"1997-08-28","\N",true
12744,13,"2009-08-25","\N",true
12746,9,"2018-08-23","\N",true
12749,13,"2019-08-23","\N",true
12760,12,"2022-08-22","\N",true
12771,0,"1988-09-29","\N",true
12776,3,"2014-08-24","\N",true
12780,1,"2025-08-21","\N",true
12788,6,"2016-08-23","\N",true
12794,1,"2000-11-08","\N",true
12796,3,"2006-08-26","\N",true
12801,3,"2006-08-26","\N",true
12806,5,"2010-08-25","\N",true
12816,2,"2014-08-24","\N",true
12837,8,"2017-08-23","\N",true
12848,3,"2018-08-23","\N",true
12849,1,"1997-08-28","\N",true
12860,2,"2022-08-22","\N",true
12861,3,"2014-08-24","\N",true
12868,3,"2022-09-08","\N",true
12882,6,"2016-08-23","\N",true
12884,8,"2015-08-24","\N",true
12892,3,"2017-10-17","\N",true
12893,9,"1994-08-29","\N",true
12914,4,"2019-08-23","\N",true
12920,1,"2018-08-28","\N",true
12930,7,"2013-08-24","\N",true
12934,5,"2023-08-22","\N",true
12935,1,"2018-08-23","\N",true
12940,2,"2010-08-25","\N",true
12945,1,"2020-08-22","\N",true
12951,2,"2021-08-22","\N",true
12952,1,"2013-08-24","\N",true
12959,11,"2024-08-21","\N",true
12967,3,"2003-08-27","\N",true
12977,3,"2025-09-21","\N",true
12989,7,"2022-08-22","\N",true
13005,8,"2024-08-21","\N",true
13006,1,"2020-08-22","\N",true
13017,0,"2015-08-24","\N",true
13019,5,"2011-08-25","\N",true
13021,3,"2007-08-26","\N",true
13031,2,"2007-09-25","\N",true
13034,4,"2012-08-24","\N",true
13046,2,"2001-08-27","\N",true
13051,1,"2012-10-23","\N",true
13053,1,"2025-08-21","\N",true
13067,6,"2021-08-22","\N",true
13072,2,"2013-08-24","\N",true
13073,2,"2019-09-28","\N",true
13076,4,"2011-09-03","\N",true
13078,3,"2014-08-24","\N",true
13096,3,"2009-08-25","\N",true
13100,3,"2011-08-25","\N",true
13106,11,"2020-08-22","\N",true
13122,1,"2024-08-21","\N",true
13133,1,"2004-08-26","\N",true
13143,1,"2011-08-25","\N",true
13145,1,"2022-08-22","\N",true
13147,1,"2021-08-22","\N",true
13153,4,"2021-08-22","\N",true
13155,5,"2011-08-25","\N",true
13169,1,"2012-08-24","\N",true
13177,1,"2025-08-21","\N",true
13188,1,"2019-08-23","\N",true
13218,2,"2025-10-22","\N",true
13221,1,"1989-09-01","\N",true
13235,10,"2011-08-25","\N",true
13237,13,"2020-08-22","\N",true
13247,1,"2013-10-19","\N",true
13255,3,"2020-09-09","\N",true
13274,5,"2021-09-23","\N",true
13277,1,"2018-11-20","\N",true
13278,1,"1991-08-30","\N",true
13280,2,"1991-08-30","\N",true
13298,4,"2013-08-24","\N",true
13301,9,"2022-08-22","\N",true
13303,4,"2016-08-23","\N",true
13307,10,"2003-08-27","\N",true
13311,3,"2024-08-21","\N",true
13324,10,"2008-08-25","\N",true
13342,1,"2024-08-21","\N",true
13345,1,"2025-08-21","\N",true
13350,6,"2017-08-23","\N",true
13351,1,"2022-08-22","\N",true
13375,1,"2023-08-22","\N",true
13381,9,"2021-08-22","\N",true
13386,1,"2024-08-21","\N",true
13395,7,"2017-08-23","\N",true
13396,2,"2010-08-25","\N",true
13405,9,"2022-09-22","\N",true
13424,1,"2018-08-23","\N",true
13434,11,"2019-08-23","\N",true
13439,4,"2025-10-17","\N",true
13442,1,"2018-08-23","\N",true
13448,4,"2022-08-22","\N",true
13455,3,"2025-08-21","\N",true
13463,1,"1996-11-21","\N",true
13464,3,"2019-10-28","\N",true
13469,11,"2024-10-02","\N",true
13476,1,"2020-08-22","\N",true
13480,11,"2025-08-21","\N",true
13481,0,"1996-08-28","\N",true
13483,1,"2019-08-23","\N",true
13502,10,"2025-08-21","\N",true
13513,5,"2020-08-22","\N",true
13520,4,"2013-08-24","\N",true
13523,4,"2021-11-15","\N",true
13537,2,"2023-08-22","\N",true
13538,3,"2011-08-25","\N",true
13541,1,"2013-08-24","\N",true
13550,3,"2010-08-25","\N",true
13560,6,"2024-08-21","\N",true
13569,8,"2025-08-21","\N",true
13571,5,"2022-08-22","\N",true
13572,13,"2025-08-21","\N",true
13577,9,"2016-08-23","\N",true
13586,3,"2012-08-24","\N",true
13595,0,"2013-08-24","\N",true
13607,0,"1992-08-29","\N",true
13609,7,"2022-08-22","\N",true
13612,3,"2025-08-21","\N",true
13629,0,"1999-08-28","\N",true
13636,3,"2025-08-21","\N",true
13640,6,"2023-10-19","\N",true
13641,3,"2017-08-23","\N",true
13651,14,"2025-08-21","\N",true
13662,13,"2022-08-22","\N",true
13679,10,"2020-08-22","\N",true
13692,1,"2024-08-21","\N",true
13698,3,"2008-11-11","\N",true
13705,3,"2015-09-10","\N",true
13714,1,"2021-11-16","\N",true
13717,1,"2024-08-21","\N",true
13729,13,"2025-08-21","\N",true
13748,1,"2016-08-23","\N",true
13766,9,"2025-11-07","\N",true
13767,2,"2018-08-23","\N",true
13769,0,"1989-08-30","\N",true
13771,11,"2023-08-22","\N",true
13774,1,"2024-08-21","\N",true
13781,0,"1992-08-29","\N",true
13785,3,"2024-08-21","\N",true
13788,1,"2017-08-23","\N",true
13800,9,"2025-08-21","\N",true
13803,13,"2025-08-21","\N",true
13819,3,"2012-08-24","\N",true
13821,12,"2018-08-23","\N",true
13828,13,"2016-08-23","\N",true
13841,1,"2023-08-22","\N",true
13846,4,"2011-08-25","\N",true
13853,3,"1999-09-19","\N",true
13859,11,"2018-08-23","\N",true
13861,1,"2005-08-26","\N",true
13868,1,"2004-08-26","\N",true
13872,1,"2023-08-22","\N",true
13873,3,"2018-08-23","\N",true
13874,3,"2006-08-26","\N",true
13880,1,"2022-08-22","\N",true
13882,1,"2017-09-12","\N",true
13894,13,"2015-08-24","\N",true
13900,11,"2016-08-23","\N",true
13915,3,"2025-08-21","\N",true
13921,8,"2010-08-25","\N",true
13922,14,"2017-08-23","\N",true
13930,1,"2024-08-21","\N",true
13934,4,"2008-08-25","\N",true
13942,4,"2010-08-25","\N",true
13943,4,"2019-10-08","\N",true
13951,8,"2014-08-24","\N",true
13955,3,"2024-08-21","\N",true
13956,13,"2001-08-27","\N",true
13963,11,"2022-08-22","\N",true
13971,13,"2023-08-22","\N",true
13978,3,"2019-08-23","\N",true
13985,5,"2025-10-02","\N",true
13987,8,"2006-08-26","\N",true
13991,8,"2016-08-23","\N",true
13995,3,"2011-08-25","\N",true
13999,0,"1996-08-28","\N",true
14009,2,"1990-11-05","\N",true
14020,11,"2018-08-23","\N",true
14027,4,"2025-08-21","\N",true
14043,8,"2023-08-22","\N",true
14052,3,"2017-08-23","\N",true
14060,6,"2025-08-21","\N",true
14072,8,"2025-09-30","\N",true
14073,1,"2020-08-22","\N",true
14076,2,"1996-10-29","\N",true
14083,13,"2023-08-22","\N",true
14089,1,"2011-08-25","\N",true
14100,9,"2025-08-21","\N",true
14105,1,"2008-08-25","\N",true
14116,3,"2022-09-30","\N",true
14119,3,"2024-08-21","\N",true
14120,2,"2000-08-27","\N",true
14135,1,"2025-08-21","\N",true
14136,3,"2017-08-23","\N",true
14140,4,"2007-08-26","\N",true
14141,8,"2016-08-23","\N",true
14145,3,"2018-08-23","\N",true
14149,1,"2025-08-21","\N",true
14160,9,"2011-08-25","\N",true
14161,4,"2025-08-21","\N",true
14163,6,"2024-10-19","\N",true
14168,0,"2017-08-23","\N",true
14180,5,"2025-08-21","\N",true
14185,2,"2016-08-23","\N",true
14186,10,"2025-08-21","\N",true
14187,1,"2013-08-24","\N",true
14190,1,"1988-08-30","\N",true
14194,2,"1993-09-03","\N",true
14195,1,"2025-09-02","\N",true
14200,10,"2025-08-21","\N",true
14208,0,"1988-08-30","\N",true
14211,10,"2009-08-25","\N",true
14224,5,"2022-09-14","\N",true
14225,3,"2025-08-21","\N",true
14230,3,"2017-08-23","\N",true
14231,3,"2002-08-27","\N",true
14237,3,"2022-08-22","\N",true
14240,0,"2015-08-24","\N",true
14248,8,"2009-08-25","\N",true
14250,0,"1985-08-31","\N",true
14253,9,"2025-08-21","\N",true
14278,1,"2008-08-25","\N",true
14287,4,"2019-11-02","\N",true
14290,0,"1994-09-12","\N",true
14295,3,"2025-08-21","\N",true
14297,10,"2006-08-26","\N",true
14301,3,"1997-08-28","\N",true
14310,1,"2004-08-26","\N",true
14317,11,"2024-08-21","\N",true
14318,1,"2017-08-23","\N",true
14325,1,"2003-11-24","\N",true
14328,10,"2022-08-22","\N",true
14329,1,"2014-08-24","\N",true
14348,5,"2020-09-05","\N",true
14354,4,"2020-08-22","\N",true
14358,3,"2023-08-22","\N",true
14365,10,"2022-08-22","\N",true
14377,4,"2024-08-21","\N",true
14378,3,"2025-08-21","\N",true
14380,3,"2021-08-22","\N",true
14412,3,"2023-08-22","\N",true
14418,1,"2016-08-23","\N",true
14422,3,"2023-11-14","\N",true
14424,11,"2025-08-21","\N",true
14437,5,"2024-08-21","\N",true
14445,1,"2021-08-22","\N",true
14449,13,"2013-08-24","\N",true
14451,1,"2005-08-26","\N",true
14453,1,"2013-08-28","\N",true
14471,9,"2021-09-08","\N",true
14501,13,"2012-08-24","\N",true
14505,1,"2005-08-26","\N",true
14520,3,"2021-11-11","\N",true
14530,3,"2024-08-21","\N",true
14534,6,"2023-08-22","\N",true
14536,3,"2025-09-21","\N",true
14540,7,"2008-08-25","\N",true
14548,2,"1995-08-29","\N",true
14555,3,"2018-11-07","\N",true
14556,0,"1987-09-17","\N",true
14563,5,"2022-08-22","\N",true
14572,10,"2011-10-13","\N",true
14575,1,"2014-08-24","\N",true
14578,1,"2015-08-24","\N",true
14587,13,"2014-08-24","\N",true
14594,4,"2025-08-21","\N",true
14596,3,"2021-10-14","\N",true
14609,4,"2016-08-23","\N",true
14613,5,"2016-08-23","\N",true
14622,3,"2022-08-22","\N",true
14631,2,"1992-08-29","\N",true
14646,9,"2018-08-23","\N",true
14653,4,"2016-08-23","\N",true
14657,10,"2018-09-24","\N",true
14662,9,"2018-08-23","\N",true
14668,11,"2023-08-22","\N",true
14673,1,"2021-08-22","\N",true
14687,7,"2018-08-23","\N",true
14688,1,"2023-08-22","\N",true
14696,2,"2013-08-24","\N",true
14710,6,"2024-08-21","\N",true
14713,2,"2007-08-26","\N",true
14716,6,"2022-08-22","\N",true
14720,1,"2021-08-22","\N",true
14724,3,"2021-10-08","\N",true
14726,3,"2022-08-22","\N",true
14733,9,"2025-08-21","\N",true
14740,1,"2012-09-10","\N",true
14757,9,"2022-11-16","\N",true
14759,1,"2005-08-26","\N",true
14769,4,"2007-11-07","\N",true
14771,1,"2022-08-22","\N",true
14777,8,"2024-08-21","\N",true
14778,1,"2013-08-24","\N",true
14779,2,"1989-08-30","\N",true
14781,5,"2016-08-23","\N",true
14786,0,"1988-08-30","\N",true
14793,1,"2020-09-17","\N",true
14804,12,"2023-08-22","\N",true
14808,3,"2009-08-25","\N",true
14816,3,"2015-08-24","\N",true
14819,5,"2021-08-22","\N",true
14829,3,"2016-10-12","\N",true
14836,1,"2012-08-24","\N",true
14848,6,"2017-08-23","\N",true
14851,9,"2019-08-23","\N",true
14856,4,"2023-09-01","\N",true
14858,1,"2025-08-21","\N",true
14872,1,"2025-08-21","\N",true
14874,2,"2020-10-03","\N",true
14876,0,"1989-10-19","\N",true
14891,1,"2018-08-23","\N",true
14892,0,"2007-08-26","\N",true
14900,4,"2013-08-24","\N",true
14911,4,"2020-08-22","\N",true
14914,8,"2019-08-23","\N",true
14918,1,"2022-08-22","\N",true
14925,5,"2002-08-27","\N",true
14934,1,"1997-11-11","\N",true
14937,11,"2012-08-24","\N",true
14942,9,"2010-08-25","\N",true
14982,6,"2022-08-22","\N",true
14983,8,"2025-08-21","\N",true
14984,5,"2011-08-25","\N",true
14988,2,"2020-08-22","\N",true
14994,0,"2019-08-23","\N",true
15005,8,"2018-08-23","\N",true
15009,1,"2009-08-25","\N",true
15020,6,"2025-08-21","\N",true
15028,4,"2011-08-25","\N",true
15030,2,"2002-08-27","\N",true
15035,3,"2008-08-28","\N",true
15041,9,"2019-08-23","\N",true
15045,3,"2000-08-27","\N",true
15046,1,"2025-08-21","\N",true
15047,1,"2017-08-23","\N",true
15050,5,"2025-08-21","\N",true
15056,1,"2019-11-10","\N",true
15057,3,"2023-08-22","\N",true
15066,11,"2015-08-24","\N",true
15068,4,"2020-08-22","\N",true
15074,3,"1999-08-28","\N",true
15081,1,"2019-08-23","\N",true
15085,11,"2023-08-22","\N",true
15088,3,"2023-08-22","\N",true
15105,10,"2010-08-25","\N",true
15120,8,"2023-08-22","\N",true
15123,1,"2023-08-22","\N",true
15129,3,"2025-08-21","\N",true
15140,1,"2014-08-24","\N",true
15144,10,"2023-08-22","\N",true
15148,6,"2016-08-26","\N",true
15162,1,"2025-08-29","\N",true
15166,8,"2025-08-21","\N",true
15167,1,"2012-09-05","\N",true
15170,6,"2025-08-21","\N",true
15190,1,"1993-08-29","\N",true
15194,4,"2019-08-23","\N",true
15196,7,"2019-08-23","\N",true
15207,10,"2023-08-22","\N",true
15210,7,"2003-08-27","\N",true
15211,5,"2014-08-24","\N",true
15235,11,"2024-08-21","\N",true
15239,4,"2012-08-24","\N",true
15245,1,"2021-08-22","\N",true
15247,1,"2010-08-25","\N",true
15255,11,"2022-08-22","\N",true
15260,3,"1997-08-28","\N",true
15266,1,"2024-08-21","\N",true
15269,11,"2020-08-22","\N",true
15274,9,"2022-11-02","\N",true
15276,11,"2003-08-27","\N",true
15285,6,"2020-08-28","\N",true
15287,4,"2025-08-21","\N",true
15302,2,"2023-08-22","\N",true
15304,1,"2019-08-23","\N",true
15306,3,"1999-09-27","\N",true
15316,6,"2021-10-03","\N",true
15323,1,"2018-08-23","\N",true
15324,1,"2021-08-22","\N",true
15339,13,"2024-08-21","\N",true
15353,1,"2018-09-19","\N",true
15358,1,"2024-08-21","\N",true
15366,11,"2001-08-27","\N",true
15367,1,"2017-10-12","\N",true
15380,2,"1995-08-29","\N",true
15381,6,"2018-08-23","\N",true
15387,3,"2022-08-22","\N",true
15407,3,"2001-08-27","\N",true
15420,0,"2016-08-23","\N",true
15424,1,"1995-11-23","\N",true
15440,4,"2010-08-25","\N",true
15443,1,"2025-08-21","\N",true
15444,11,"2023-08-22","\N",true
15465,1,"2005-08-26","\N",true
15474,10,"2012-08-24","\N",true
15475,3,"2003-08-27","\N",true
15487,3,"2025-09-26","\N",true
15490,1,"2011-08-25","\N",true
15492,7,"2022-08-22","\N",true
15493,5,"2025-08-21","\N",true
15500,4,"2021-08-22","\N",true
15508,4,"2017-08-23","\N",true
15513,1,"2011-08-25","\N",true
15520,1,"2009-08-25","\N",true
15528,1,"1988-09-15","\N",true
15529,3,"2011-08-25","\N",true
15534,4,"2014-08-24","\N",true
15539,3,"2022-11-16","\N",true
15564,1,"2016-08-23","\N",true
15566,6,"2023-08-22","\N",true
15570,10,"2025-08-21","\N",true
15578,5,"2012-08-24","\N",true
15582,13,"2015-08-24","\N",true
15593,1,"2011-08-25","\N",true
15598,3,"2021-08-22","\N",true
15601,2,"1990-08-30","\N",true
15611,4,"2014-10-17","\N",true
15616,4,"2006-08-26","\N",true
15619,8,"2015-08-24","\N",true
15621,1,"2018-08-23","\N",true
15623,12,"2022-09-29","\N",true
15626,1,"2018-08-23","\N",true
15627,0,"2012-08-24","\N",true
15633,10,"2022-08-22","\N",true
15640,12,"2023-08-22","\N",true
15641,1,"2019-08-23","\N",true
15645,5,"2012-08-24","\N",true
15647,1,"2017-08-23","\N",true
15678,3,"2025-08-21","\N",true
15682,2,"1997-08-28","\N",true
15685,7,"2025-08-21","\N",true
15688,12,"2025-08-21","\N",true
15703,1,"2000-08-27","\N",true
15705,1,"2019-08-23","\N",true
15711,4,"2014-08-24","\N",true
15714,1,"2020-08-22","\N",true
15719,0,"2012-08-24","\N",true
15728,8,"2017-08-23","\N",true
15739,6,"2019-08-23","\N",true
15745,1,"1997-08-28","\N",true
15751,11,"2017-08-23","\N",true
15760,4,"1997-08-28","\N",true
15762,8,"2016-08-23","\N",true
15770,4,"2003-08-27","\N",true
15771,3,"2025-08-21","\N",true
15784,13,"2024-08-21","\N",true
15794,4,"2022-08-22","\N",true
15795,7,"2025-08-21","\N",true
15813,13,"2016-10-06","\N",true
15814,5,"2013-08-24","\N",true
15840,8,"2024-08-21","\N",true
15845,8,"2025-08-21","\N",true
15853,13,"2006-08-26","\N",true
15861,1,"2009-08-25","\N",true
15864,8,"2023-11-20","\N",true
15868,5,"2020-09-11","\N",true
15875,10,"2010-08-25","\N",true
15886,1,"2002-10-01","\N",true
15888,14,"2010-08-25","\N",true
15913,13,"2020-08-22","\N",true
15933,6,"2025-08-21","\N",true
15934,1,"2025-08-22","\N",true
15956,1,"2001-10-18","\N",true
15957,3,"2022-08-22","\N",true
15963,4,"2013-08-24","\N",true
15978,2,"2014-08-24","\N",true
15981,7,"2015-10-13","\N",true
15984,3,"2025-08-21","\N",true
15986,1,"2022-09-18","\N",true
15991,8,"2011-08-25","\N",true
16003,1,"2025-09-24","\N",true
16007,2,"2022-08-22","\N",true
16033,11,"2022-08-22","\N",true
16035,3,"2006-08-26","\N",true
16053,3,"2013-08-24","\N",true
16055,8,"2006-09-28","\N",true
16057,11,"2023-08-22","\N",true
16058,5,"2023-08-22","\N",true
16067,14,"2019-08-23","\N",true
16070,1,"2023-08-22","\N",true
16076,4,"2022-08-22","\N",true
16079,3,"2023-08-22","\N",true
16081,10,"2022-08-22","\N",true
16083,3,"2008-11-01","\N",true
16086,9,"2013-08-24","\N",true
16088,6,"2024-08-21","\N",true
16101,0,"2010-08-25","\N",true
16110,1,"2004-08-26","\N",true
16111,3,"2024-08-21","\N",true
16114,8,"2024-10-23","\N",true
16115,1,"2025-08-21","\N",true
16121,9,"2022-08-22","\N",true
16122,2,"2002-08-27","\N",true
16129,1,"2006-08-26","\N",true
16133,2,"2016-08-23","\N",true
16136,4,"2025-08-21","\N",true
16140,8,"2024-08-21","\N",true
16143,3,"2019-08-23","\N",true
16144,1,"2019-08-23","\N",true
16147,2,"1997-08-28","\N",true
16157,3,"2010-08-25","\N",true
16189,9,"2025-08-21","\N",true
16190,8,"2000-10-13","\N",true
16203,8,"2025-09-28","\N",true
16214,1,"2004-08-26","\N",true
16218,11,"2019-08-23","\N",true
16219,2,"2011-08-25","\N",true
16224,2,"2021-08-22","\N",true
16235,0,"2013-08-24","\N",true
16260,3,"2006-08-26","\N",true
16261,1,"2019-08-23","\N",true
16266,13,"2010-08-25","\N",true
16282,3,"2014-08-24","\N",true
16287,9,"2017-11-17","\N",true
16288,13,"2014-08-24","\N",true
16298,3,"1995-08-29","\N",true
16300,5,"2025-08-21","\N",true
16312,1,"2024-08-21","\N",true
16314,4,"2019-08-23","\N",true
16320,4,"2005-08-26","\N",true
16323,0,"2025-08-21","\N",true
16324,5,"2019-08-23","\N",true
16327,9,"2022-09-01","\N",true
16337,10,"2014-11-11","\N",true
16342,8,"2025-11-18","\N",true
16349,3,"2009-08-25","\N",true
16351,5,"2009-08-25","\N",true
16354,9,"2025-08-21","\N",true
16356,3,"2021-08-22","\N",true
16361,9,"2019-08-23","\N",true
16364,3,"2015-08-24","\N",true
16373,11,"2019-10-13","\N",true
16374,6,"2021-08-22","\N",true
16380,8,"2024-08-21","\N",true
16385,8,"2024-08-21","\N",true
16386,1,"2008-08-25","\N",true
16388,13,"2009-08-25","\N",true
16392,5,"2024-10-25","\N",true
16394,3,"2021-09-11","\N",true
16401,1,"2009-08-25","\N",true
16411,10,"2008-08-25","\N",true
16413,3,"2022-08-22","\N",true
16423,13,"2018-08-23","\N",true
16425,5,"2006-08-26","\N",true
16428,3,"2020-08-22","\N",true
16431,5,"2002-08-27","\N",true
16438,7,"2008-08-25","\N",true
16445,0,"2011-08-25","\N",true
16458,10,"2025-09-27","\N",true
16460,11,"2025-10-19","\N",true
16463,7,"2025-08-21","\N",true
16464,6,"2019-08-23","\N",true
16467,3,"2011-08-25","\N",true
16483,8,"2018-10-15","\N",true
16486,3,"2022-08-22","\N",true
16488,5,"2025-08-21","\N",true
16500,7,"2013-08-24","\N",true
16510,4,"2024-08-21","\N",true
16529,1,"2007-08-26","\N",true
16549,0,"2003-08-27","\N",true
16556,1,"2001-08-27","\N",true
16570,11,"2000-09-26","\N",true
16601,0,"2020-09-09","\N",true
16613,12,"2020-11-02","\N",true
16616,3,"2008-10-03","\N",true
16623,5,"2016-08-23","\N",true
16629,4,"2012-10-10","\N",true
16631,4,"2021-08-22","\N",true
16639,12,"2020-08-22","\N",true
16641,6,"2022-08-22","\N",true
16644,9,"2010-08-25","\N",true
16645,10,"2025-08-21","\N",true
16650,8,"2022-08-29","\N",true
16651,1,"2012-08-24","\N",true
16660,4,"2011-08-25","\N",true
16668,10,"2004-10-11","\N",true
16670,1,"2022-08-22","\N",true
16694,1,"1992-08-29","\N",true
16695,9,"2013-08-24","\N",true
16700,9,"2025-08-21","\N",true
16714,6,"2003-11-10","\N",true
16715,2,"2008-08-25","\N",true
16722,8,"2022-08-22","\N",true
16726,8,"2020-08-22","\N",true
16753,3,"2020-08-22","\N",true
16760,13,"2023-08-22","\N",true
16765,4,"2023-08-22","\N",true
16768,8,"2016-08-23","\N",true
16769,11,"2004-08-26","\N",true
16777,5,"2019-08-23","\N",true
16780,3,"1997-08-28","\N",true
16781,3,"2012-08-24","\N",true
16787,3,"2013-08-24","\N",true
16788,1,"2018-08-23","\N",true
16791,2,"2006-08-26","\N",true
16807,14,"2012-10-23","\N",true
16816,8,"2011-09-03","\N",true
16817,5,"2024-08-21","\N",true
16819,8,"2017-08-23","\N",true
16823,4,"2019-08-23","\N",true
16833,2,"2025-08-21","\N",true
16835,11,"2003-08-27","\N",true
16855,1,"2017-08-23","\N",true
16856,14,"2015-08-24","\N",true
16870,3,"2020-10-21","\N",true
16874,6,"2005-08-26","\N",true
16879,1,"2022-08-22","\N",true
16888,1,"2015-08-24","\N",true
16904,4,"2010-08-25","\N",true
16910,3,"2022-08-22","\N",true
16911,8,"2018-08-23","\N",true
16920,8,"2003-08-27","\N",true
16921,8,"2025-08-21","\N",true
16923,9,"2025-08-21","\N",true
16926,6,"2022-08-22","\N",true
16929,1,"2011-08-25","\N",true
16936,1,"2002-08-27","\N",true
16947,1,"1989-08-30","\N",true
16950,4,"2015-08-24","\N",true
16955,3,"2012-08-24","\N",true
16956,5,"2025-08-29","\N",true
16963,8,"2016-10-30","\N",true
16971,4,"2024-08-21","\N",true
16973,1,"2020-10-12","\N",true
16981,1,"1990-08-30","\N",true
16983,1,"2016-08-23","\N",true
16985,1,"2021-08-22","\N",true
16989,13,"2006-08-26","\N",true
17006,1,"2011-08-25","\N",true
17007,11,"2025-08-24","\N",true
17016,2,"2007-10-18","\N",true
17021,10,"2025-10-26","\N",true
17025,3,"2003-08-27","\N",true
17027,6,"2025-08-21","\N",true
17029,9,"2019-08-23","\N",true
17037,1,"1994-08-29","\N",true
17038,1,"2024-08-21","\N",true
17040,11,"2025-08-21","\N",true
17054,13,"2024-08-21","\N",true
17058,1,"2001-08-27","\N",true
17066,11,"2009-08-25","\N",true
17076,8,"2006-08-26","\N",true
17080,1,"2024-10-27","\N",true
17084,4,"2025-08-21","\N",true
17092,1,"2016-08-23","\N",true
17101,1,"2017-08-23","\N",true
17116,10,"2003-08-27","\N",true
17134,4,"2018-08-23","\N",true
17135,1,"2017-08-23","\N",true
17144,2,"2014-11-18","\N",true
17151,9,"2024-08-21","\N",true
17152,1,"2017-11-14","\N",true
17154,3,"2022-10-22","\N",true
17156,10,"2025-10-16","\N",true
17160,1,"2013-08-24","\N",true
17161,7,"1995-11-13","\N",true
17164,3,"2004-08-26","\N",true
17176,4,"2019-08-23","\N",true
17183,3,"2005-08-26","\N",true
17188,1,"2025-08-21","\N",true
17190,3,"2012-08-24","\N",true
17195,3,"2024-08-21","\N",true
17205,11,"2024-08-21","\N",true
17206,14,"2018-08-23","\N",true
17207,13,"2022-08-25","\N",true
17210,10,"1998-08-28","\N",true
17215,1,"2018-08-23","\N",true
17216,1,"2016-08-23","\N",true
17222,1,"1994-08-29","\N",true
17237,6,"2008-08-25","\N",true
17243,2,"2002-08-27","\N",true
17250,2,"1993-08-29","\N",true
17252,9,"2021-08-22","\N",true
17256,2,"1989-08-30","\N",true
17268,9,"2008-08-25","\N",true
17272,3,"2025-08-21","\N",true
17273,8,"2022-08-22","\N",true
17278,3,"2022-08-22","\N",true
17280,1,"2000-08-27","\N",true
17284,9,"2025-08-21","\N",true
17285,12,"2020-08-22","\N",true
17291,10,"2024-08-21","\N",true
17294,1,"2009-08-25","\N",true
17295,3,"2022-08-22","\N",true
17303,4,"2025-09-22","\N",true
17318,5,"2016-08-23","\N",true
17322,5,"2022-08-22","\N",true
17335,6,"2015-11-06","\N",true
17347,3,"2022-08-22","\N",true
17355,10,"2004-08-26","\N",true
17363,5,"2023-08-22","\N",true
17365,1,"2020-08-22","\N",true
17366,0,"2015-08-24","\N",true
17367,14,"2016-08-23","\N",true
17371,10,"2015-08-24","\N",true
17372,9,"2016-08-23","\N",true
17375,5,"2019-11-07","\N",true
17379,7,"2023-08-22","\N",true
17381,8,"2021-08-22","\N",true
17383,7,"2013-08-24","\N",true
17396,1,"1995-08-29","\N",true
17397,11,"2019-10-20","\N",true
17399,0,"2016-08-23","\N",true
17407,4,"2019-08-23","\N",true
17419,4,"2025-08-21","\N",true
17430,8,"2024-08-21","\N",true
17449,2,"1995-11-22","\N",true
17450,3,"2006-08-26","\N",true
17453,3,"2024-08-21","\N",true
17457,3,"2020-08-22","\N",true
17459,3,"2006-08-26","\N",true
17460,4,"2020-08-22","\N",true
17461,2,"1993-08-29","\N",true
17463,4,"2017-08-23","\N",true
17468,3,"2011-08-25","\N",true
17474,3,"2024-08-21","\N",true
17481,1,"1989-08-30","\N",true
17493,3,"2018-11-15","\N",true
17496,9,"2018-08-23","\N",true
17499,9,"2025-08-21","\N",true
17519,1,"2023-08-22","\N",true
17521,4,"2025-11-07","\N",true
17540,1,"2021-08-22","\N",true
17544,4,"2020-08-22","\N",true
17548,1,"2023-08-22","\N",true
17575,4,"2018-08-23","\N",true
17577,1,"2021-08-22","\N",true
17583,3,"2010-08-25","\N",true
17590,1,"2022-08-22","\N",true
